GeneID	old	Name
ATU_RS17785	Atu3818	rbsA
ATU_RS17790	Atu3819	rbsC
ATU_RS17795	Atu3820	rbsC
ATU_RS17800	Atu3821	rbsB
ATU_RS17810	Atu3823	metE
ATU_RS17815	Atu3824	Atu3824
ATU_RS17820	Atu3826	Atu3826
ATU_RS17825	Atu3827	Atu3827
ATU_RS17830	Atu3828	Atu3828
ATU_RS17835	Atu3829	Atu3829
ATU_RS17840	Atu3830	Atu3830
ATU_RS17845	Atu3831	int
ATU_RS17850	Atu3832	Atu3832
ATU_RS17855	Atu3833	Atu3833
ATU_RS17860	Atu3834	Atu3834
ATU_RS17865	Atu3835	Atu3835
ATU_RS17870	Atu3836	Atu3836
ATU_RS17875	Atu3837	Atu3837
ATU_RS17880	Atu3839	Atu3839
ATU_RS17885	Atu3840	Atu3840
ATU_RS17890	Atu3842	Atu3842
ATU_RS17895	Atu3843	Atu3843
ATU_RS17900	Atu3844	Atu3844
ATU_RS17905	Atu3845	Atu3845
ATU_RS17910	Atu3846	Atu3846
ATU_RS17915	Atu3847	Atu3847
ATU_RS17920	Atu3848	Atu3848
ATU_RS17925	Atu3849	Atu3849
ATU_RS17935	Atu3851	Atu3851
ATU_RS17940	Atu3854	Atu3854
ATU_RS17950	Atu3857	Atu3857
ATU_RS17960	Atu3859	Atu3859
ATU_RS17965	Atu3860	Atu3860
ATU_RS17970	Atu3861	Atu3861
ATU_RS17975	Atu3862	Atu3862
ATU_RS17980	Atu3863	exsE
ATU_RS17985	Atu3865	Atu3865
ATU_RS17990	Atu3866	Atu3866
ATU_RS17995	Atu3867	Atu3867
ATU_RS18000	Atu3868	Atu3868
ATU_RS18005	Atu3869	Atu3869
ATU_RS18010	Atu3870	ldhA
ATU_RS18015	Atu3871	lldA
ATU_RS18020	Atu3872	Atu3872
ATU_RS18025	Atu3873	Atu3873
ATU_RS18040	Atu3875	Atu3875
ATU_RS18045	Atu3876	glpD
ATU_RS18050	Atu3877	Atu3877
ATU_RS18055	Atu3878	Atu3878
ATU_RS18060	Atu3879	Atu3879
ATU_RS18065	Atu3880	Atu3880
ATU_RS18070	Atu3881	Atu3881
ATU_RS18075	Atu3882	Atu3882
ATU_RS18080	Atu3883	Atu3883
ATU_RS18085	Atu3884	Atu3884
ATU_RS18090	Atu3885	Atu3885
ATU_RS18095	Atu3886	pldB
ATU_RS18105	Atu3887	hspL
ATU_RS18110	Atu3888	Atu3888
ATU_RS18115	Atu3889	Atu3889
ATU_RS18120	Atu3890	glpK
ATU_RS18125	Atu3891	Atu3891
ATU_RS18130	Atu3892	Atu3892
ATU_RS18135	Atu3893	Atu3893
ATU_RS18140	Atu3894	Atu3894
ATU_RS18145	Atu3895	Atu3895
ATU_RS18150	Atu3896	Atu3896
ATU_RS18155	Atu3897	glpD
ATU_RS18160	Atu3898	glpR
ATU_RS18165	Atu3899	cysG
ATU_RS18170	Atu3900	nasA
ATU_RS18175	Atu3901	nirD
ATU_RS18180	Atu3902	nirB
ATU_RS18185	Atu3903	nrtC
ATU_RS18190	Atu3904	nrtB
ATU_RS18195	Atu3905	ntrA
ATU_RS18200	Atu3906	nrtC
ATU_RS18205	Atu3907	nasT
ATU_RS18210	Atu3908	Atu3908
ATU_RS18215	Atu3909	Atu3909
ATU_RS18220	Atu3910	Atu3910
ATU_RS18225	Atu3911	Atu3911
ATU_RS18230	Atu3912	Atu3912
ATU_RS18235	Atu3913	Atu3913
ATU_RS18240	Atu3914	amyA
ATU_RS18245	Atu3915	soxR
ATU_RS18250	Atu3916	bfrA
ATU_RS18255	Atu3917	Atu3917
ATU_RS18260	Atu3918	Atu3918
ATU_RS18265	Atu3919	Atu3919
ATU_RS18275	Atu3922	repC
ATU_RS18280	Atu3923	repB
ATU_RS18285	Atu3924	repA
ATU_RS18290	Atu3925	Atu3925
ATU_RS18295	Atu3926	Atu3926
ATU_RS18300	Atu3927	Atu3927
ATU_RS18305	Atu3928	Atu3928
ATU_RS18310	Atu3929	Atu3929
ATU_RS18315	Atu3930	Atu3930
ATU_RS18320	Atu3931	hutU
ATU_RS18325	Atu3932	Atu3932
ATU_RS18330	Atu3933	hutH
ATU_RS18335	Atu3934	hutI
ATU_RS18340	Atu3935	Atu3935
ATU_RS18345	Atu3936	Atu3936
ATU_RS18350	Atu3937	Atu3937
ATU_RS18355	Atu3938	Atu3938
ATU_RS18360	Atu3939	Atu3939
ATU_RS18370	Atu3941	Atu3941
ATU_RS18375	Atu3943	Atu3943
ATU_RS18380	Atu3944	Atu3944
ATU_RS18390	Atu3946	Atu3946
ATU_RS18395	Atu3947	ordL
ATU_RS18400	Atu3948	Atu3948
ATU_RS18405	Atu3949	arcB
ATU_RS18410	Atu3950	Atu3950
ATU_RS18415	Atu3951	Atu3951
ATU_RS18420	Atu3952	Atu3952
ATU_RS18425	Atu3953	Atu3953
ATU_RS18430	Atu3954	Atu3954
ATU_RS18435	Atu3955	Atu3955
ATU_RS18440	Atu3956	Atu3956
ATU_RS18445	Atu3957	Atu3957
ATU_RS18450	Atu3958	Atu3958
ATU_RS18455	Atu3959	dhaL
ATU_RS18460	Atu3960	dapA
ATU_RS18465	Atu3961	Atu3961
ATU_RS18475	Atu3962	Atu3962
ATU_RS18480	Atu3963	Atu3963
ATU_RS18485	Atu3964	Atu3964
ATU_RS18490	Atu3965	Atu3965
ATU_RS18495	Atu3966	Atu3966
ATU_RS18500	Atu3967	Atu3967
ATU_RS18505	Atu3968	Atu3968
ATU_RS18510	Atu3969	Atu3969
ATU_RS18515	Atu3970	Atu3970
ATU_RS18520	Atu3971	ilvD
ATU_RS18525	Atu3972	Atu3972
ATU_RS18530	Atu3973	Atu3973
ATU_RS18535	Atu3974	ina
ATU_RS18540	Atu3975	glf
ATU_RS18545	Atu3976	Atu3976
ATU_RS18550	Atu3977	ina
ATU_RS18555	Atu3978	Atu3978
ATU_RS18560	Atu3979	Atu3979
ATU_RS18565	Atu3980	Atu3980
ATU_RS18570	Atu8193	Atu8193
ATU_RS18575	Atu3982	Atu3982
ATU_RS18580	Atu8194	Atu8194
ATU_RS18585	Atu3984	Atu3984
ATU_RS18590	Atu3985	proC
ATU_RS18595	Atu3986	Atu3986
ATU_RS18600	Atu3987	hexA
ATU_RS18605	Atu3988	Atu3988
ATU_RS18615	Atu3990	copC
ATU_RS18620	Atu3991	copA
ATU_RS18625	Atu3992	copB
ATU_RS18635	Atu8195	Atu8195
ATU_RS18640	Atu3994	Atu3994
ATU_RS18645	Atu3995	Atu3995
ATU_RS18650	Atu3996	Atu3996
ATU_RS18655	Atu3997	bioB
ATU_RS18660	Atu3998	bioF
ATU_RS18665	Atu3999	bioD
ATU_RS18670	Atu4000	bioA
ATU_RS18675	Atu4001	fabH
ATU_RS18680	Atu4002	Atu4002
ATU_RS18685	Atu4003	Atu4003
ATU_RS18690	Atu4004	Atu4004
ATU_RS18695	Atu4005	Atu4005
ATU_RS18700	Atu4006	Atu4006
ATU_RS18705	Atu4007	arcA
ATU_RS18715	Atu4009	tnp
ATU_RS18725	Atu4011	Atu4011
ATU_RS18730	Atu4012	idhA
ATU_RS18740	Atu4013	cyaA
ATU_RS18745	Atu4014	exsI
ATU_RS18750	Atu4015	Atu4015
ATU_RS18755	Atu4017	kgtP
ATU_RS18760	Atu4018	Atu4018
ATU_RS18765	Atu4019	Atu4019
ATU_RS18770	Atu4020	Atu4020
ATU_RS18780	Atu4021	Atu4021
ATU_RS18785	Atu4022	fhuA
ATU_RS18790	Atu4023	fhuD
ATU_RS18795	Atu4024	fhuB
ATU_RS18800	Atu4025	fhuC
ATU_RS18805	Atu4026	Atu4026
ATU_RS18810	Atu4027	Atu4027
ATU_RS18815	Atu4028	Atu4028
ATU_RS18820	Atu4029	Atu4029
ATU_RS18825	Atu4030	Atu4030
ATU_RS18830	Atu4031	Atu4031
ATU_RS18835	Atu4032	Atu4032
ATU_RS18840	Atu4033	Atu4033
ATU_RS18845	Atu4034	Atu4034
ATU_RS18850	Atu4035	Atu4035
ATU_RS18855	Atu4036	Atu4036
ATU_RS18860	Atu4037	gcd
ATU_RS18870	Atu4040	Atu4040
ATU_RS18875	Atu4041	rluA
ATU_RS18880	Atu4042	Atu4042
ATU_RS18885	Atu4043	Atu4043
ATU_RS18890	Atu4044	Atu4044
ATU_RS18895	Atu4045	Atu4045
ATU_RS18900	Atu4046	Atu4046
ATU_RS18905	Atu4047	Atu4047
ATU_RS18910	Atu4048	Atu4048
ATU_RS18915	Atu4049	exoP
ATU_RS18920	Atu4050	exoN
ATU_RS18925	Atu4051	exoO
ATU_RS18930	Atu4052	exoM
ATU_RS18935	Atu4053	exoA
ATU_RS18940	Atu4054	exoL
ATU_RS18945	Atu4055	exoK
ATU_RS18950	Atu4056	exoH
ATU_RS18955	Atu4057	exoT
ATU_RS18960	Atu4058	exoW
ATU_RS18965	Atu4059	exoV
ATU_RS18970	Atu4060	exoU
ATU_RS18975	Atu4061	exoX
ATU_RS18980	Atu4062	Atu4062
ATU_RS18985	Atu4063	Atu4063
ATU_RS18990	Atu4064	rpsU
ATU_RS18995	Atu4066	soxB
ATU_RS19000	Atu4067	Atu4067
ATU_RS19005	Atu4068	soxD
ATU_RS19010	Atu4069	soxA
ATU_RS19015	Atu4070	soxG
ATU_RS19020	Atu4071	Atu4071
ATU_RS19025	Atu4072	nodN
ATU_RS19030	Atu4073	glgX
ATU_RS19035	Atu4074	exoC
ATU_RS19040	Atu4075	glgA
ATU_RS19045	Atu4076	glgC
ATU_RS19050	Atu4077	glgB
ATU_RS19055	Atu4078	glgP
ATU_RS19060	Atu4080	Atu4080
ATU_RS19065	Atu4081	Atu4081
ATU_RS19070	Atu4082	Atu4082
ATU_RS19075	Atu4083	Atu4083
ATU_RS19080	Atu4085	garR
ATU_RS19085	Atu4086	idnO
ATU_RS19090	Atu4087	Atu4087
ATU_RS19095	Atu4088	Atu4088
ATU_RS19100	Atu4089	cydD
ATU_RS19105	Atu4090	cydC
ATU_RS19110	Atu4091	cydA
ATU_RS19115	Atu4092	cydB
ATU_RS19120	Atu8036	Atu8036
ATU_RS19125	Atu4093	Atu4093
ATU_RS19130	Atu4094	Atu4094
ATU_RS19135	Atu4095	Atu4095
ATU_RS19140	Atu4096	nadC
ATU_RS19145	Atu4097	nadB
ATU_RS19150	Atu4098	nadA
ATU_RS19155	Atu4099	Atu4099
ATU_RS19160	Atu4100	Atu4100
ATU_RS19165	Atu4101	Atu4101
ATU_RS19170	Atu4102	Atu4102
ATU_RS19175	Atu8037	Atu8037
ATU_RS19180	Atu4103	cmk
ATU_RS19185	Atu4104	rpsA
ATU_RS19190	Atu4105	Atu4105
ATU_RS19195	Atu4106	Atu4106
ATU_RS19200	Atu8196	Atu8196
ATU_RS19205	Atu4108	rnd
ATU_RS19210	Atu4109	Atu4109
ATU_RS19215	Atu4110	sdh
ATU_RS19220	Atu4112	Atu4112
ATU_RS19225	Atu4113	dppA
ATU_RS19230	Atu4114	dppB
ATU_RS19235	Atu4115	dppC
ATU_RS19240	Atu4116	dppD
ATU_RS19245	Atu4117	dppF
ATU_RS19250	Atu4118	Atu4118
ATU_RS19255	Atu4120	Atu4120
ATU_RS19260	Atu4121	Atu4121
ATU_RS19265	Atu4122	Atu4122
ATU_RS19270	Atu4123	Atu4123
ATU_RS19275	Atu4124	Atu4124
ATU_RS19280	Atu4125	Atu4125
ATU_RS19285	Atu4126	Atu4126
ATU_RS19290	Atu4127	Atu4127
ATU_RS19295	Atu4128	Atu4128
ATU_RS19300	Atu4129	mmsB
ATU_RS19305	Atu4130	acsA
ATU_RS19310	Atu4131	Atu4131
ATU_RS19315	Atu4132	Atu4132
ATU_RS19325	Atu4134	Atu4134
ATU_RS19330	Atu4135	gcd
ATU_RS19335	Atu4136	Atu4136
ATU_RS19340	Atu4137	Atu4137
ATU_RS19345	Atu4138	Atu4138
ATU_RS19350	Atu4139	Atu4139
ATU_RS19355	Atu4140	Atu4140
ATU_RS19360	Atu4141	Atu4141
ATU_RS19365	Atu4142	pfpI
ATU_RS19370	Atu4143	Atu4143
ATU_RS19375	Atu4145	Atu4145
ATU_RS19380	Atu4146	Atu4146
ATU_RS19385	Atu4147	gshB
ATU_RS19390	Atu4148	lspL
ATU_RS19395	Atu4149	ugdH
ATU_RS19400	Atu4150	Atu4150
ATU_RS19405	Atu4151	gcvA
ATU_RS19410	Atu4153	Atu4153
ATU_RS19415	Atu4154	Atu4154
ATU_RS19420	Atu4155	Atu4155
ATU_RS19425	Atu4156	Atu4156
ATU_RS19430	Atu4157	putA
ATU_RS19435	Atu4159	putR
ATU_RS19440	Atu4160	Atu4160
ATU_RS19445	Atu4161	Atu4161
ATU_RS19450	Atu4162	Atu4162
ATU_RS19455	Atu4163	Atu4163
ATU_RS19460	Atu4164	Atu4164
ATU_RS19465	Atu4165	Atu4165
ATU_RS19470	Atu4166	galE/exoB
ATU_RS19475	Atu4167	Atu4167
ATU_RS19480	Atu4168	Atu4168
ATU_RS19485	Atu4169	nspC
ATU_RS19490	Atu4170	Atu4170
ATU_RS19495	Atu4171	deaD
ATU_RS19500	Atu4172	lysC
ATU_RS19505	Atu4173	ptsI
ATU_RS19510	Atu4174	prfA
ATU_RS19515	Atu4175	hemK
ATU_RS19520	Atu4176	Atu4176
ATU_RS19525	Atu4177	clpB
ATU_RS19530	Atu4178	Atu4178
ATU_RS19535	Atu4180	Atu4180
ATU_RS19540	Atu4181	Atu4181
ATU_RS19545	Atu4182	Atu4182
ATU_RS19555	Atu4184	Atu4184
ATU_RS19560	Atu4186	Atu4186
ATU_RS19565	Atu4187	Atu4187
ATU_RS19575	Atu4189	dapA
ATU_RS19580	Atu4190	Atu4190
ATU_RS19585	Atu4191	Atu4191
ATU_RS19590	Atu4192	Atu4192
ATU_RS19595	Atu4193	Atu4193
ATU_RS19600	Atu4194	Atu4194
ATU_RS19605	Atu4195	Atu4195
ATU_RS19610	Atu4196	Atu4196
ATU_RS19615	Atu4197	Atu4197
ATU_RS19620	Atu4198	Atu4198
ATU_RS19625	Atu4199	Atu4199
ATU_RS19635	Atu4201	Atu4201
ATU_RS19640	Atu4202	Atu4202
ATU_RS19645	Atu4203	Atu4203
ATU_RS19650	Atu4204	Atu4204
ATU_RS19655	Atu4205	tetR
ATU_RS19660	Atu4206	tetA
ATU_RS19665	Atu4207	Atu4207
ATU_RS19670	Atu4208	Atu4208
ATU_RS19675	Atu4209	Atu4209
ATU_RS19680	Atu4210	Atu4210
ATU_RS19685	Atu4211	Atu4211
ATU_RS19690	Atu4212	ugpQ
ATU_RS19695	Atu4214	cspA
ATU_RS19700	Atu4215	ftsZ
ATU_RS19705	Atu4216	fabF
ATU_RS19710	Atu4217	Atu4217
ATU_RS19715	Atu4218	Atu4218
ATU_RS19720	Atu4219	Atu4219
ATU_RS19725	Atu4220	Atu4220
ATU_RS19730	Atu4221	Atu4221
ATU_RS19735	Atu4222	soxA
ATU_RS19740	Atu4223	soxD
ATU_RS19745	Atu4224	soxB
ATU_RS19750	Atu4225	glxA
ATU_RS19755	Atu4226	Atu4226
ATU_RS19760	Atu4227	purF
ATU_RS19765	Atu4228	fwdC
ATU_RS19770	Atu4229	gltB
ATU_RS19775	Atu4230	glnA
ATU_RS19780	Atu4231	purU
ATU_RS19785	Atu4232	Atu4232
ATU_RS19790	Atu4233	Atu4233
ATU_RS19795	Atu4234	Atu4234
ATU_RS19800	Atu4235	Atu4235
ATU_RS19805	Atu4236	Atu4236
ATU_RS19810	Atu4237	Atu4237
ATU_RS19815	Atu4238	Atu4238
ATU_RS19820	Atu4239	Atu4239
ATU_RS19825	Atu4240	Atu4240
ATU_RS19830	Atu4241	dhaS
ATU_RS19835	Atu4242	Atu4242
ATU_RS19840	Atu4243	Atu4243
ATU_RS19845	Atu4244	Atu4244
ATU_RS19850	Atu4245	Atu4245
ATU_RS19855	Atu4246	Atu4246
ATU_RS19860	Atu4247	attK
ATU_RS19865	Atu4248	Atu4248
ATU_RS19870	Atu4249	Atu4249
ATU_RS19875	Atu4250	Atu4250
ATU_RS19880	Atu4251	Atu4251
ATU_RS19885	Atu4252	Atu4252
ATU_RS19890	Atu4253	Atu4253
ATU_RS19895	Atu4254	Atu4254
ATU_RS19900	Atu4255	atsA
ATU_RS19905	Atu4256	Atu4256
ATU_RS19910	Atu4257	Atu4257
ATU_RS19915	Atu4258	Atu4258
ATU_RS19920	Atu4259	Atu4259
ATU_RS19925	Atu4260	Atu4260
ATU_RS19930	Atu4261	Atu4261
ATU_RS19935	Atu4262	Atu4262
ATU_RS19940	Atu4263	Atu4263
ATU_RS19945	Atu4264	Atu4264
ATU_RS19950	Atu4265	Atu4265
ATU_RS19955	Atu4266	Atu4266
ATU_RS19960	Atu4267	Atu4267
ATU_RS19965	Atu4268	Atu4268
ATU_RS19970	Atu4269	phzC
ATU_RS19975	Atu4270	Atu4270
ATU_RS19980	Atu4271	Atu4271
ATU_RS19985	Atu8039	Atu8039
ATU_RS19990	Atu4272	accB
ATU_RS19995	Atu4273	accC
ATU_RS20000	Atu4274	Atu4274
ATU_RS20005	Atu4275	Atu4275
ATU_RS20010	Atu4276	Atu4276
ATU_RS20015	Atu4277	Atu4277
ATU_RS20020	Atu4278	aatA
ATU_RS20025	Atu4279	nac
ATU_RS20030	Atu4280	Atu4280
ATU_RS20035	Atu4281	Atu4281
ATU_RS20040	Atu4282	Atu4282
ATU_RS20045	Atu4283	Atu4283
ATU_RS20050	Atu4284	Atu4284
ATU_RS20055	Atu4285	menG
ATU_RS20060	Atu4286	Atu4286
ATU_RS20065	Atu4287	Atu4287
ATU_RS20070	Atu4288	Atu4288
ATU_RS20075	Atu4289	adhC
ATU_RS20080	Atu4291	Atu4291
ATU_RS20085	Atu4292	Atu4292
ATU_RS20090	Atu4293	Atu4293
ATU_RS20095	Atu4294	yafB
ATU_RS20100	Atu4295	aroE
ATU_RS20105	Atu4296	Atu4296
ATU_RS20110	Atu4297	Atu4297
ATU_RS20115	Atu4298	Atu4298
ATU_RS20120	Atu4299	Atu4299
ATU_RS20125	Atu4300	nwsB
ATU_RS20130	Atu4301	Atu4301
ATU_RS20135	Atu4302	Atu4302
ATU_RS20140	Atu4303	Atu4303
ATU_RS20145	Atu4304	Atu4304
ATU_RS20150	Atu4305	Atu4305
ATU_RS20155	Atu4306	Atu4306
ATU_RS20160	Atu4307	Atu4307
ATU_RS20165	Atu4308	Atu4308
ATU_RS20175	Atu4309	Atu4309
ATU_RS20180	Atu4310	soxB
ATU_RS20185	Atu4311	soxD
ATU_RS20190	Atu4312	soxA
ATU_RS20195	Atu4313	soxG
ATU_RS20200	Atu4314	glyA
ATU_RS20205	Atu4315	purU
ATU_RS20210	Atu4316	Atu4316
ATU_RS20215	Atu4317	Atu4317
ATU_RS20220	Atu4318	Atu4318
ATU_RS20225	Atu4319	Atu4319
ATU_RS20230	Atu4320	rbsB
ATU_RS20235	Atu4321	rbsA
ATU_RS20240	Atu4322	rbsC
ATU_RS20245	Atu4323	rdh
ATU_RS20250	Atu4324	Atu4324
ATU_RS20255	Atu4325	cbr
ATU_RS20260	Atu4326	Atu4326
ATU_RS20270	Atu4329	bexD
ATU_RS20275	Atu4330	impN
ATU_RS20280	Atu4331	impM
ATU_RS20285	Atu4332	impL
ATU_RS20290	Atu4333	impK
ATU_RS20295	Atu4334	impJ
ATU_RS20300	Atu4335	impI
ATU_RS20305	Atu4336	impH
ATU_RS20310	Atu4337	impG
ATU_RS20315	Atu4338	impF
ATU_RS20320	Atu4339	impE
ATU_RS20325	Atu4340	impD
ATU_RS20330	Atu4341	impC
ATU_RS20335	Atu4342	impB
ATU_RS20340	Atu4343	impA
ATU_RS20345	Atu4344	clpB
ATU_RS20350	Atu4345	Atu4345
ATU_RS20355	Atu4346	Atu4346
ATU_RS20360	Atu4347	Atu4347
ATU_RS20365	Atu4348	vgrG
ATU_RS20370	Atu4349	Atu4349
ATU_RS20375	Atu4350	Atu4350
ATU_RS20380	Atu4351	Atu4351
ATU_RS20385	Atu4352	Atu4352
ATU_RS20390	Atu4353	Atu4353
ATU_RS20395	Atu4354	Atu4354
ATU_RS20400	Atu4355	Atu4355
ATU_RS20405	Atu4356	Atu4356
ATU_RS20410	Atu4357	Atu4357
ATU_RS20415	Atu4358	Atu4358
ATU_RS20420	Atu4359	Atu4359
ATU_RS20425	Atu4360	thuF
ATU_RS20430	Atu4361	Atu4361
ATU_RS20435	Atu4362	Atu4362
ATU_RS20440	Atu4363	Atu4363
ATU_RS20445	Atu4364	thuR
ATU_RS20450	Atu4365	Atu4365
ATU_RS20455	Atu4366	sdhX
ATU_RS20460	Atu4367	gstR
ATU_RS20465	Atu4368	Atu4368
ATU_RS20470	Atu4369	rbsB
ATU_RS20475	Atu4370	Atu4370
ATU_RS20480	Atu4371	Atu4371
ATU_RS20485	Atu4372	rbsC
ATU_RS20490	Atu4373	cytR
ATU_RS20495	Atu4374	Atu4374
ATU_RS20500	Atu4375	Atu4375
ATU_RS20505	Atu4376	Atu4376
ATU_RS20510	Atu4377	Atu4377
ATU_RS20515	Atu4378	Atu4378
ATU_RS20520	Atu4379	cy2
ATU_RS20525	Atu4380	nnrR
ATU_RS20530	Atu4381	nirV
ATU_RS20535	Atu4382	nirK
ATU_RS20540	Atu4383	Atu4383
ATU_RS20545	Atu4384	Atu4384
ATU_RS20550	Atu4385	Atu4385
ATU_RS20555	Atu4386	norD
ATU_RS20560	Atu4387	norQ
ATU_RS20565	Atu4388	norB
ATU_RS20570	Atu4389	norC
ATU_RS20575	Atu8197	norF
ATU_RS20580	Atu4391	norE
ATU_RS20585	Atu4392	nnrU
ATU_RS20590	Atu4393	Atu4393
ATU_RS20595	Atu4394	Atu4394
ATU_RS20600	Atu4395	Atu4395
ATU_RS20605	Atu4396	Atu4396
ATU_RS20610	Atu4397	Atu4397
ATU_RS20615	Atu4398	Atu4398
ATU_RS20620	Atu4399	Atu4399
ATU_RS20625	Atu4400	Atu4400
ATU_RS20630	Atu4401	Atu4401
ATU_RS20635	Atu4402	Atu4402
ATU_RS20640	Atu4403	Atu4403
ATU_RS20645	Atu4404	Atu4404
ATU_RS20650	Atu4405	napE
ATU_RS20655	Atu4406	napF
ATU_RS20660	Atu4407	napD
ATU_RS20665	Atu4408	napA
ATU_RS20670	Atu4409	napB
ATU_RS20675	Atu4410	napC
ATU_RS20680	Atu4411	Atu4411
ATU_RS20690	Atu4413	rspD
ATU_RS20695	Atu4414	rspE
ATU_RS20700	Atu4415	Atu4415
ATU_RS20705	Atu4416	Atu4416
ATU_RS20710	Atu4418	gcdH
ATU_RS20715	Atu4419	Atu4419
ATU_RS20720	Atu4420	Atu4420
ATU_RS20725	Atu4421	Atu4421
ATU_RS20730	Atu4422	Atu4422
ATU_RS20735	Atu4423	Atu4423
ATU_RS20740	Atu4424	Atu4424
ATU_RS20745	Atu4425	iunH
ATU_RS20750	Atu4426	adeC
ATU_RS20755	Atu4427	Atu4427
ATU_RS20760	Atu4428	Atu4428
ATU_RS20765	Atu4429	Atu4429
ATU_RS20770	Atu4430	Atu4430
ATU_RS20775	Atu4431	Atu4431
ATU_RS20780	Atu4432	Atu4432
ATU_RS20785	Atu4433	Atu4433
ATU_RS20790	Atu4434	Atu4434
ATU_RS20795	Atu4435	Atu4435
ATU_RS20800	Atu4436	tnp
ATU_RS20805	Atu4437	Atu4437
ATU_RS20810	Atu4438	Atu4438
ATU_RS20815	Atu4439	Atu4439
ATU_RS20820	Atu4440	Atu4440
ATU_RS20825	Atu4441	gatA
ATU_RS20830	Atu4442	Atu4442
ATU_RS20835	Atu4443	Atu4443
ATU_RS20840	Atu4444	Atu4444
ATU_RS20845	Atu4445	Atu4445
ATU_RS20850	Atu4446	Atu4446
ATU_RS20855	Atu4447	Atu4447
ATU_RS20860	Atu4448	Atu4448
ATU_RS20865	Atu4449	Atu4449
ATU_RS20870	Atu4450	Atu4450
ATU_RS20875	Atu4451	mtlK
ATU_RS20880	Atu4452	Atu4452
ATU_RS20885	Atu4453	Atu4453
ATU_RS20890	Atu4454	Atu4454
ATU_RS20895	Atu4456	Atu4456
ATU_RS20900	Atu4457	Atu4457
ATU_RS20905	Atu4458	Atu4458
ATU_RS20910	Atu4459	ada
ATU_RS20915	Atu4460	Atu4460
ATU_RS20920	Atu4461	Atu4461
ATU_RS20925	Atu4462	Atu4462
ATU_RS20930	Atu4464	talB
ATU_RS20935	Atu4465	kdgR
ATU_RS20940	Atu4466	Atu4466
ATU_RS20945	Atu4467	Atu4467
ATU_RS20950	Atu4468	sitD
ATU_RS20955	Atu4469	sitC
ATU_RS20960	Atu4470	sitB
ATU_RS20965	Atu4471	sitA
ATU_RS20970	Atu4472	Atu4472
ATU_RS20975	Atu4473	lysS
ATU_RS20980	Atu4474	gltX
ATU_RS20985	Atu4475	Atu4475
ATU_RS20990	Atu4476	Atu4476
ATU_RS20995	Atu4477	Atu4477
ATU_RS21000	Atu4478	emrA
ATU_RS21005	Atu4479	emrB
ATU_RS21010	Atu4480	Atu4480
ATU_RS21015	Atu4481	Atu4481
ATU_RS21020	Atu4482	xylB
ATU_RS21025	Atu4483	xylA
ATU_RS21030	Atu4485	bgl
ATU_RS21035	Atu4486	Atu4486
ATU_RS21040	Atu4487	Atu4487
ATU_RS21045	Atu4488	Atu4488
ATU_RS21050	Atu4489	Atu4489
ATU_RS21055	Atu4490	Atu4490
ATU_RS21060	Atu4491	Atu4491
ATU_RS21065	Atu4492	Atu4492
ATU_RS21070	Atu4493	Atu4493
ATU_RS21075	Atu4494	kdgA
ATU_RS21080	Atu4495	Atu4495
ATU_RS21085	Atu4496	Atu4496
ATU_RS21090	Atu4497	Atu4497
ATU_RS21095	Atu4498	Atu4498
ATU_RS21100	Atu4499	Atu4499
ATU_RS21105	Atu4500	setA
ATU_RS21110	Atu4501	Atu4501
ATU_RS21115	Atu4502	cobW
ATU_RS21120	Atu4503	Atu4503
ATU_RS21125	Atu4504	Atu4504
ATU_RS21130	Atu4505	pckR
ATU_RS21135	Atu4507	Atu4507
ATU_RS21140	Atu4508	Atu4508
ATU_RS21145	Atu4509	iolB
ATU_RS21150	Atu4510	iolE
ATU_RS21155	Atu4511	iolD
ATU_RS21160	Atu4512	iolC
ATU_RS21165	Atu4514	Atu4514
ATU_RS21170	Atu4515	livF
ATU_RS21175	Atu4516	livG
ATU_RS21180	Atu4517	livM
ATU_RS21185	Atu4518	livH
ATU_RS21190	Atu4519	livJ
ATU_RS21195	Atu8198	Atu8198
ATU_RS21200	Atu4521	Atu4521
ATU_RS21205	Atu4522	Atu4522
ATU_RS21210	Atu4523	Atu4523
ATU_RS21215	Atu4524	Atu4524
ATU_RS21220	Atu4525	Atu4525
ATU_RS21225	Atu4526	Atu4526
ATU_RS21230	Atu4528	Atu4528
ATU_RS21235	Atu4529	Atu4529
ATU_RS21240	Atu4530	Atu4530
ATU_RS21245	Atu4531	aroQ
ATU_RS21250	Atu4532	aroE
ATU_RS21255	Atu4533	Atu4533
ATU_RS21260	Atu4534	Atu4534
ATU_RS21265	Atu4535	Atu4535
ATU_RS21270	Atu4536	Atu4536
ATU_RS21275	Atu4537	Atu4537
ATU_RS21280	Atu4538	pcaB
ATU_RS21285	Atu4539	pcaG
ATU_RS21290	Atu4540	pcaH
ATU_RS21295	Atu4541	pcaC
ATU_RS21300	Atu4542	pcaD
ATU_RS21305	Atu4543	pcaQ
ATU_RS21310	Atu4544	pobA
ATU_RS21315	Atu4545	pobR
ATU_RS21320	Atu4546	pcaR
ATU_RS21325	Atu4547	pcaI
ATU_RS21330	Atu4548	pcaJ
ATU_RS21335	Atu4549	pcaF
ATU_RS21340	Atu4550	Atu4550
ATU_RS21345	Atu4551	Atu4551
ATU_RS21350	Atu4552	Atu4552
ATU_RS21355	Atu4553	iolH
