gene_id,CD0_1_fpkm,CD0_2_fpkm,CD0_3_fpkm,CD3_1_fpkm,CD3_2_fpkm,CD3_3_fpkm,CD4_1_fpkm,CD4_2_fpkm,CD4_3_fpkm,ND0_1_fpkm,ND0_2_fpkm,ND0_3_fpkm,ND3_1_fpkm,ND3_2_fpkm,ND4_1_fpkm,ND4_2_fpkm,ND4_3_fpkm
Atu5232,1.694944785,3.700486464,2.377924502,0,0,5.089779295,13.68224004,16.95865297,8.959876947,2.59817383,2.208761468,1.348814429,2.331761607,4.078428763,4.953352363,4.768417203,3.973519424
Atu5231,4.917779995,4.652586525,5.174553319,6.272188836,8.52020865,7.753035904,7.145674865,5.535507158,1.949740665,3.816337557,5.60751458,3.962422455,5.327804137,3.771869126,3.72361644,2.49034945,3.763855511
Atu5230,4.548946496,5.368369068,3.104731991,10.66272102,7.455182569,2.768941394,10.12303939,6.458091684,10.72357365,4.593739652,4.325796962,3.302018712,4.75696798,2.107809218,2.939697189,2.351996702,4.526799195
Atu5237,1.423319018,2.900295802,3.594324344,2.904505907,0,0,6.893744021,10.68069009,0,1.636349864,3.338627912,3.397974811,1.321705257,2.825488388,2.495727537,1.601699112,5.770593028
Atu4610,35.87239686,39.60929244,36.96447208,18.93187694,26.78881759,36.21682788,61.90927778,35.58246616,35.96429716,37.68618573,37.47819076,45.03499764,145.92346,126.9645263,75.33949853,106.8364538,114.3752467
Atu5235,1.023215515,2.482149139,0.861312746,3.480053161,0,0,4.955871278,0,0,0.784241409,0.222233297,1.832087802,0.175956665,0.923284853,0.407764449,0.575725948,0
Atu5234,3.982740211,0.241536486,0.558758941,0,2.875092829,0,0,2.490564506,0,1.144711116,0.432507851,0.594264653,0.68488962,1.197924143,0.396793208,1.680706691,0.961149383
Atu6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu4347,21.27307945,33.22066791,28.35283395,11.30496311,0,15.97032545,10.73277512,13.30289545,17.57101617,41.52605224,40.71659988,44.43818556,3.42957452,12.99693897,19.60443569,19.20120732,23.46881779
Atu5219,6.968717789,2.098544272,2.629613914,8.581494726,10.40820943,1.082404363,2.327757721,0,0,4.282136333,4.853777231,2.868420295,3.967022994,3.794560852,3.351700205,2.568958965,4.573038206
Atu3984,2.08290588,4.749613334,2.922214914,12.75148935,6.014500009,7.505753333,2.017681177,5.210092728,2.202146116,1.197329169,1.628598981,2.154813295,2.220751381,2.756574037,2.76688197,1.797028272,2.183001842
Atu5218,21.75644784,14.35350473,20.02552134,9.335911845,28.18222861,27.47641845,8.86338517,45.77438611,8.061427748,20.33749117,14.30840534,17.1112303,6.398731801,3.669465439,7.049619991,3.661026541,7.991346029
Atu3763,179.4931153,166.2596682,170.5877744,102.102274,135.2075968,115.0956639,165.2153754,138.8489712,160.6911264,183.7832398,182.3186093,146.2689463,97.59939161,106.650392,111.2582062,86.75870189,108.0013392
Atu3762,71.39130974,59.02447229,53.99473903,31.46548066,18.70008294,54.86888118,49.29026975,40.4976166,47.68334513,96.43555199,71.53319433,74.7271294,88.37680106,107.1331014,76.80979636,96.64919391,87.32928921
Atu3761,30.01621662,39.20002976,26.65124939,16.78158969,35.61920561,14.81691306,43.81357311,33.94085963,26.08319733,45.14507458,36.9722128,30.18534291,56.00114127,42.1111931,40.63750293,33.7780546,43.20747886
Atu3760,8.16108395,3.891217072,9.475531857,12.92118598,26.81597989,13.94367294,4.089064895,2.111771425,11.15726122,8.897263519,6.601089407,8.230075874,13.06628771,10.28426987,6.953184911,13.77583038,9.546755905
Atu3767,15.87728805,15.28774496,16.86050495,8.72310355,8.463969649,22.00531643,14.19701739,25.66185607,23.24245307,14.04128596,18.30307564,8.455686495,10.45925906,6.281688856,6.424645145,4.810383471,7.983294995
Atu3766,31.76955468,18.54703986,18.22028567,10.68638966,18.14563304,3.14509947,15.2182651,10.47916764,41.52395802,26.89171192,23.42988875,14.16891384,9.905862252,13.70337636,15.99962551,13.16113138,9.388046031
Atu3765,96.68419234,81.88517482,79.8712852,27.53867027,66.50457838,39.44372723,30.79280149,42.30730403,72.28892616,94.12326852,88.47694642,67.87138019,40.90550432,66.40542991,89.6799811,100.9719427,70.91608949
Atu3764,14.83131646,11.10785885,14.54512575,14.69205323,16.2157473,40.21321735,9.066480463,29.17449201,28.54435506,32.11575375,16.5127122,32.57163793,183.8558869,72.17638626,57.67011014,32.89403857,85.36518503
aphA-3,1244.528665,1413.030369,1383.331108,1092.861449,1425.037048,1273.136266,1101.126026,2426.975225,1410.707267,1235.894915,1058.030083,1464.732304,3233.705695,2597.656126,1818.113966,2116.78137,2778.399444
Atu3769,104.2097252,130.1321293,200.8604292,51.35166444,107.7124778,50.67384267,63.09154528,66.64750618,107.984437,138.5268341,133.8715601,121.2125575,181.1382369,142.9183399,143.2275345,145.5880425,203.0683463
Atu3768,29.94285237,19.2206918,22.74913997,21.15106999,30.59408946,32.50806133,20.8242558,39.17730308,37.74487581,30.2758674,27.91425412,29.60185941,26.85456463,30.1360559,33.47249814,28.77076952,41.29182072
Atu0450,11.74802999,5.414762381,7.252040651,7.991233184,10.17691589,15.87526399,3.793382953,5.877205131,18.63085524,2.701275966,4.08250797,6.77797092,9.495143,4.946983037,2.652985982,4.627130768,6.1562962
Atu5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu2628,3.044821696,8.863471799,6.50618204,21.50805007,16.23153673,8.440013768,6.806481438,10.54549148,7.428758734,5.385455249,2.899581906,3.634542678,9.666480081,2.219097612,3.453524008,3.162848879,4.457265087
Atu4839,4.764758944,4.854572372,5.080389774,0,0,0,10.76962585,4.767346651,5.037527382,4.930118475,3.725507541,3.791731549,3.769097491,2.866277725,3.41787111,1.429842984,3.811007395
Atu4528,11.72476656,13.86562915,8.019020648,18.69236475,0,0,3.549254347,0,5.810613268,15.16458884,9.549430771,8.747261891,14.74377482,14.87768413,9.928997042,13.60651325,13.64233955
Atu4529,0.700434596,3.738100943,2.849758733,14.29346756,4.045083287,3.15502092,0,1.752037492,0,2.013174912,0.988833013,1.114792998,0.722698984,1.738076453,0.79087437,1.510750897,1.159096778
Atu4298,0.549870646,2.721143588,1.481167833,6.171535583,4.763341017,4.458283647,1.597955523,0,2.616071055,0.505736659,0.358281021,0.131273915,0.907758605,0.595402119,0.657391422,0.309392102,0.454969884
Atu4299,23.43731983,16.15879089,18.69048659,23.07468582,67.67649065,31.48594025,33.85594286,40.11192502,39.124796,24.34524964,50.63585666,23.31388273,67.45592016,77.72947097,65.38049866,104.8045119,28.23795862
Atu4296,2.803507156,7.038867246,3.303873892,10.72686841,3.642873301,8.208233087,6.110364019,4.207544582,0,2.336757192,0.639341625,3.59747712,4.12198483,1.517824341,1.508265092,2.445017962,1.391794237
Atu4525,11.99813453,15.56966831,32.00259097,16.22438847,26.29699164,22.13855174,8.401750525,32.54272763,20.63221664,26.92306886,14.59925183,29.85173965,15.80998129,17.93522903,18.43435113,8.621646,21.11069149
Atu4830,74.65062849,36.21797959,39.2070552,68.3560442,55.27118111,99.15197209,92.70897132,88.57606784,55.65164948,45.84600912,42.40441198,35.41509954,107.8000025,140.1893964,281.9820055,240.351521,99.64526841
Atu4831,461.1553618,343.8922165,359.9116776,194.6018958,414.2787606,341.073941,656.2844308,422.9553277,388.2383603,289.306656,281.5576206,252.809326,446.4426646,453.8761802,755.7516751,703.1459101,279.8148782
Atu4836,39.62620912,29.79128115,7.718785022,1.670733486,0,2.9502703,19.03405429,0,2.596778496,30.30867492,17.07066386,14.65940461,9.63012385,5.762359666,9.396624998,6.449319433,8.264548078
Atu4521,1.345683435,1.762777188,3.851372994,5.492156625,4.662877825,2.424585773,1.303544324,2.019621399,2.134079782,2.165932184,3.507245483,3.533893804,8.469594092,5.464167627,2.359596944,11.35750279,5.344489869
Atu4834,155.5369033,105.9566487,49.84129757,18.03394713,30.62188422,4.975829013,84.5358222,23.21057429,21.02227845,134.6203052,78.16707937,80.30378084,23.13751359,18.8391451,21.1307189,20.88424394,19.19429664
Atu4835,87.95002451,62.48998499,21.03691131,13.8938486,15.26537383,5.77282327,32.5886081,8.415089164,19.05428377,79.84112259,49.58159537,44.84297062,12.81017842,7.950508452,13.40680082,8.743474372,9.411180077
Atu1317,94.38117607,76.61116119,107.9668435,33.95185379,61.14468537,95.38135451,38.09404053,119.5538826,95.94636622,87.4087268,79.49836066,112.5405554,37.1421986,52.13540502,47.01512985,51.51622974,52.97919751
Atu4227,1.715523584,2.496943405,2.062967615,12.50284,4.245998019,2.207818171,2.374004563,3.678118443,0,2.535800452,1.5968419,1.755245267,2.149351448,5.528499255,23.92803192,10.34209691,9.936120445
Atu8010,10.47347957,6.097656941,14.10602761,17.81064943,24.19417739,9.435298411,10.14551007,31.43750292,38.75569415,6.421901353,10.91878311,9.168120718,9.365542493,9.765624533,19.75605932,12.96469658,13.28769592
Atu2417,4.895774365,12.99409903,10.66642555,7.346026614,7.484191061,15.56640672,26.50201982,2.161073482,6.850645214,11.75370369,5.25404479,7.390925757,21.09699874,16.11138055,47.51328477,13.28724711,61.00066258
Atu2808,2.132049887,5.31976655,4.102164409,9.323105381,1.319229837,8.231618367,6.638420168,3.42836966,1.207555432,3.939360784,1.984552485,3.181231562,4.242510702,2.679615812,2.548947316,2.999066238,1.890090939
Atu1988,9.614928471,6.834533913,5.458450262,13.68891002,3.873992151,10.07191975,6.498030618,10.06759912,5.319081027,6.683821801,6.264830489,5.605118571,4.614211035,13.7200315,10.42571157,7.548793397,11.37823325
Atu3739,34.51459883,35.59500904,27.0336215,31.073143,35.17507586,18.2902044,32.18226635,29.08557003,27.8068999,56.33777113,45.0978417,46.26668945,73.03254707,92.84845656,70.09650523,74.77258697,78.26673326
Atu3169,0,0.195864132,0.453102705,0,0,0,0,0,4.268159564,0,0,0.48189461,0,0,0,0,0
Atu3168,0.508677587,0.37018994,0.856379683,0,0,0,0,0,2.016742062,0,0.662881449,0.303599124,0,0.229499213,0,0,0
Atu3726,206.3045518,168.6835856,150.1581008,64.43828974,109.4170807,80.84977261,61.1768182,119.726059,89.61218246,169.7982443,199.3958313,155.0046234,70.4205968,104.7753234,162.6638312,204.2310233,135.954128
Atu3165,33.28795866,28.99304586,38.00697033,19.87293515,23.00762085,23.12927218,14.57911415,77.06450077,14.03999857,51.80730646,31.61135731,51.14846295,4.019220665,1.437938849,2.328549616,2.889189307,1.538298893
Atu3164,1.727920364,7.544960729,6.302887825,23.50728516,0,22.05240952,2.789686296,10.80536741,4.567096809,6.456259775,2.251733481,3.437639887,2.079985792,1.948957325,2.983926097,2.91671278,2.62112222
Atu3167,7.818231225,6.069029444,7.75114076,18.61338293,7.525184283,12.52133498,5.890429163,10.42996967,4.132900986,7.78994724,4.414930494,9.125077897,1.165196601,0.548697062,0.623132996,0.879806554,0.575013581
Atu3166,6.952697748,7.508125062,10.94998204,22.88398594,11.65719456,20.20488145,4.345147746,11.78112483,1.778399818,8.766868363,5.407003453,9.637892193,1.157048373,0,0.446893361,0.757166853,0.092786282
Atu3161,0.604184399,2.528246194,3.051508014,16.1822472,0,8.164421482,0.731580998,2.266921979,1.197697837,1.215574185,0.492088014,0.721202817,1.013007657,0.681472153,0.541744196,1.10484551,0.999819533
Atu3160,0,0,0.616847742,3.73847295,0,0,0,0,0,0.421238579,0,0,0.378045508,0,0,0,0.303163101
Atu3163,7.027901619,8.151318849,9.613306653,12.324758,1.902509498,11.87111729,2.127446226,14.83253105,5.224379288,8.458520662,5.867090923,6.16071991,6.344882474,8.323262261,7.264337773,8.773698992,7.813871501
Atu3162,6.350192541,8.923987082,9.769189242,5.585588283,22.76256926,2.95899891,0,11.50228164,13.89046012,10.32159145,11.41411252,9.932541757,11.52255865,11.16364293,9.337162464,11.33510141,14.94737597
Atu8191,24.67086298,21.37406203,42.02887196,29.96712444,30.53074766,55.56342398,22.76029772,30.85532694,51.23485191,31.40233311,39.03898246,46.62776547,60.30425927,27.56176263,24.81322183,39.9916302,23.57213414
Atu4749,1.674492962,0.243722336,0.563815583,1.708532887,0,4.525527745,1.622057417,2.513103551,7.966587421,1.54009399,0.436421949,0,0.691087716,0.151095636,0.533845462,0.376870379,0.138549653
Atu8193,0,0,0,0,0,0,0,0,0,0,0.497161087,0,0,0.34424882,0.912215313,0.429321411,1.578323361
Atu8192,19.51980367,33.73813483,36.97019325,49.79152984,21.13667146,21.98113476,27.57497608,61.03251482,51.59313758,19.16866984,27.5569288,26.69837352,79.30231543,66.784271,58.01756222,98.84771662,52.4905255
Atu8195,89.13924944,95.14421889,95.04408022,55.12200992,60.83864315,97.33738507,104.6641428,85.13367578,72.8235254,89.12731887,78.49701797,83.83324717,99.21900941,73.60894103,107.2152626,118.2451447,115.3258991
Atu8194,0,1.099237476,0.847641115,0,0,0,0,0,0,0,0,0.901503521,0.259745553,1.135786922,0.802583995,0.849881161,0.624887208
Atu3369,36.41889296,20.73284017,23.73395122,7.49178111,35.61920561,26.45877332,29.87289076,4.407903848,34.93285357,34.27243882,31.00154489,29.62440738,33.4855309,39.22250836,38.03913724,38.3390835,38.39584736
Atu3368,13.34653243,14.86373297,23.49077549,8.253240829,10.51058526,14.57401285,0,31.866977,17.63822771,18.71519271,14.49373987,20.63851914,10.32807933,6.386474003,8.864606006,7.395823768,15.72803542
Atu3367,3.474060297,5.606111127,2.79721568,9.246998398,5.233842456,9.525158396,5.121066987,0,1.197697837,2.517975097,3.149363291,3.696164438,1.636396985,1.976269244,1.203875992,2.039714787,1.874661625
Atu4741,36.18131338,31.4770502,43.35319872,32.46756603,39.81637315,38.22197318,10.8455718,55.71646616,43.92194456,35.90589351,30.6395311,43.25924939,16.35528409,9.198788919,13.85511741,11.20679283,18.67397809
Atu3365,16.22735907,12.09749051,15.32553267,34.3259789,41.14303963,33.87288948,17.25279252,17.82018882,18.83011572,13.19580532,15.47314184,13.22847948,34.30308118,28.21367598,26.65587457,22.49230945,30.78321371
Atu4743,10.69070729,11.67023787,12.80644451,10.48849355,14.24768224,17.59508426,4.978815126,20.05596251,13.04159867,18.43620847,8.573266736,15.82889933,7.106205426,7.698742351,7.783392697,6.940696151,9.951328792
Atu4744,60.76823091,46.68095147,54.86914776,99.36467577,74.23792326,122.8244109,69.17932596,79.89905712,80.30879179,54.48757968,58.71559653,76.56769908,19.56020724,24.37040064,15.93762848,30.8313029,12.03291579
Atu3362,7.113338066,12.57205699,6.843198751,19.87293515,0,12.96903718,13.94523962,1.270928798,6.714781922,17.52429603,21.1879361,21.9352104,39.23108867,18.18610583,9.111715888,12.48372351,9.389037551
Atu3361,2.142903466,5.398259764,3.330153512,23.54655123,1.427941427,8.90994772,7.983846082,0,1.307064454,6.159089689,4.081371414,6.296470029,10.03462442,3.569760588,2.036400481,3.895446392,1.500285992
Atu3360,2.99315617,4.554561159,3.893851372,16.65819564,0,1.225663764,3.953764953,2.041896636,0,4.066810692,4.255114005,7.308144356,8.98414031,6.99761663,1.518123034,3.980693381,2.701718224
Atu3187,2.092228662,0.951636684,1.320882444,0,2.265532512,0,1.266695014,0,2.073752438,2.856384568,2.556075551,3.433995746,0.80952501,0.589967058,0.729557359,0.147152569,0.540980092
Atu3186,2.265691498,1.465649968,0.423820558,0,0,5.66973714,0,5.667304948,0,2.460090612,0.328058676,2.40400939,1.558473319,0.681472153,1.003229993,0.708234301,0.624887208
Atu3185,20.68988281,17.62777188,16.14178387,4.290747363,14.5714932,17.42671025,5.703006417,49.22827161,44.0153955,19.33868021,18.08423452,27.2069665,12.75645832,4.022234503,3.552802217,4.069771834,4.871279828
Atu3184,0,1.547776906,0,6.510099447,1.842372704,6.70593048,11.33109649,3.191930373,1.686413621,0.122256024,0,0.507743363,10.86229033,3.26245002,17.03588311,11.9667175,5.719154478
Atu3183,2.467086298,0,1.384480488,0,0,0,3.983052101,0,0,0,0,0.981637168,1.272753211,0,1.310887191,0.462713077,1.020649107
Atu2369,50.24353295,31.08000685,42.94419895,142.9502255,122.2027054,200.2024154,152.562335,104.4086259,88.8735575,23.8830176,19.39058044,30.56402931,24.82367228,11.77007387,9.318251639,9.894569448,17.74810196
Atu3181,0.369140094,3.089378143,1.242925126,3.766441575,1.598867085,3.325491709,8.045566588,2.770054289,2.927042095,0.636584985,0.240521822,0.330476353,6.284417349,2.581436909,10.95947458,6.438750544,3.512458273
Atu3180,0,1.743754413,2.9133852,8.149333121,18.450236,1.199210589,290.1323922,17.98044232,21.11050144,1.224319323,0.173469876,0.794490513,7.554110782,3.483352264,15.80845075,9.587148641,5.066531538
Atu2364,2.456849425,6.928388903,2.585129542,14.10071333,0,6.916608794,7.437234213,4.60909448,0,4.766463089,6.603371942,6.965143389,10.61507864,4.849480259,4.283500676,5.875112095,5.209121998
Atu2365,4.31980091,11.10785885,1.9393501,5.876821291,0,2.594401119,9.763902037,4.322146964,6.850645214,16.55451224,22.32969036,23.20406924,52.29678562,22.60790497,11.13233967,21.38922705,9.412211608
Atu2366,2.000340241,5.82298771,4.329842453,13.12074097,9.901864107,3.861550701,4.152216476,0,2.265914826,5.420803797,5.213473015,7.504407692,7.960850198,4.899232235,3.758045326,5.145226491,4.374210458
Atu2367,0,0,0,0,0,0,0,0,0,1.263715737,0,0,0.378045508,0,0.292029325,0,0
Atu2360,1.480251779,5.137666848,2.30036758,18.00793662,1.972756003,6.154717733,2.757497608,2.563365622,1.805759815,2.225435815,1.706409822,1.970825391,2.760895426,2.311763227,2.087335758,2.818990437,1.884275274
Atu2361,2.583980661,6.850360229,4.194872302,20.71542866,12.79093668,24.10981489,11.62137396,1.385027144,7.317605237,2.758534933,0.96208729,1.542222982,1.809150449,0.333088633,0.735535207,1.453911413,0.687220097
Atu2362,10.43456172,13.24491057,8.987774971,28.47368086,10.51058526,20.76796831,8.227287946,1.820970114,5.772510885,20.64483369,22.76834773,15.78665675,36.55514139,18.72149236,7.929793009,20.8903576,8.031337235
Atu3188,7.526703959,5.934019255,9.327643966,14.93277048,9.055730239,8.475776539,1.012640365,25.10263886,1.657830339,9.614711066,5.176654703,12.60322296,2.372929715,2.452529726,1.333105618,3.058611863,1.643418053
Atu1759,167.3190579,114.6307388,165.4720429,102.4645139,105.4876474,119.675067,78.89507046,196.9993951,155.4959841,158.2713952,143.1282151,170.9370107,88.2768573,81.83927226,75.31299007,89.60616698,77.46465017
Atu8127,40.33383593,16.2908791,33.44256002,79.73541421,101.3254786,231.1862355,47.37335809,97.61044843,42.37631175,6.723748215,8.409743937,39.96092449,15.71000557,4.321870398,1.20551615,3.858043637,2.419522406
Atu3291,16.9309844,6.336780743,8.551203014,14.80728502,4.190494777,19.61062023,16.40080277,7.260076926,23.01458588,4.727232941,9.77100253,6.063053095,7.486783592,1.964243265,8.289433709,3.810578279,3.602290966
Atu0438,5.826063851,5.967289154,6.720583127,15.411664,16.82306504,14.57932408,5.225578558,4.857689955,1.71099691,4.961527285,3.796107538,3.348441651,13.58098178,5.646483554,4.643521683,8.377400019,10.89089134
Atu0131,8.03882052,4.639852566,4.200109346,5.656715625,9.60517904,8.740313884,8.055610991,6.240403201,8.792088989,6.533142154,7.405279554,6.948667592,10.7254484,5.002567116,8.064165586,5.458974501,12.50008457
Atu3509,81.77614721,55.36928348,48.36000026,2.640459916,49.31890007,32.63865464,30.08179209,15.53554923,41.03999581,56.52844985,72.8427908,47.57164736,37.64857399,50.20495897,73.42801679,79.21130153,36.82901672
Atu3508,159.230271,107.9398648,124.3550303,58.66870498,91.95715232,73.05151359,27.13553423,115.0620957,121.5830314,128.1437965,122.3867983,112.8100562,67.39000067,146.4730724,198.239046,160.6038376,118.6962049
Atu3503,2.928555677,3.875009807,1.568745877,6.791110934,2.3062795,5.996052947,1.289477299,0,2.111050144,3.213838222,2.602048133,1.588981027,8.378195595,5.405201789,2.970715577,2.097188765,2.753549749
Atu3502,0.25004253,1.637715293,0.420956905,1.275627594,2.166032773,1.126285621,0,0,0,0.71866717,0.651684127,0.895412281,2.708900414,1.240923954,0.498225706,1.406897869,1.241329995
